popsoapshop,"THANK YOU FOR HOSTING US _iamkiarenee at the Get Ready With Me ""Beauty & Branding"" Mixer hosted… https://t.co/jvbGv64mdd",88,Neartown - Montrose,0825,15,,0
tmj_hou_nursing,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/ejQpcXPBeK #Nursing #Hiring #CareerArc",52,Medical Center Area,0825,15,,0
WinkWestwood,Looks like Sarah Palin RT @AmeenKnows: This is trash https://t.co/Uh68wMMLxz,1,Fourth Ward,0825,15,,0
J_shadesyou,It's #GIVEAWAY time❗️2 WINNERS❗️ . . Win ANY 2 pair of #JSHADES of YOUR choice. 2 WINNERS= 4… https://t.co/ky3yHCwwJj,20,Museum Park,0825,15,,0
J_shadesyou,It's #GIVEAWAY time❗️2 WINNERS❗️ . . Win ANY 2 pair of #JSHADES of YOUR choice. 2 WINNERS= 4… https://t.co/qffH4qrOCI,30,Downtown,0825,15,,0
J_shadesyou,It's #GIVEAWAY time❗️2 WINNERS❗️ . . Win ANY 2 pair of #JSHADES of YOUR choice. 2 WINNERS= 4… https://t.co/KRgfUvDiM0,30,Downtown,0825,15,,0
LoveSequel,• Gwen and I spend a lot of time together lol♌💪  • I'm wearing @zakthetyrant new Tyrant Tee..… https://t.co/D4TajLlP4c,88,Neartown - Montrose,0825,15,,0
WinkWestwood,@_HelloTitty_ I'm good and you?,75,Astrodome Area,0825,15,,0
yungrook_tx,So i gotta new phone yall new stories too tell yall too 😂😂😂 #imbackbitch #newphone… https://t.co/vEVVNYR6Bh,52,Medical Center Area,0825,15,,0
BCMHoustonJobs,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/h3rQeEc34s #Clerical #Hiring",39,Northside Village,0825,15,,0
tmj_hou_edu,"Join the UTHealth team! See our latest #job opening here: https://t.co/WVPm6kYMGy #Education #Houston, TX #Hiring #CareerArc",1,Fourth Ward,0825,15,,0
tmj_TX_facmgmt,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/rExUrWXSle #FacilitiesMgmt #Hiring #CareerArc",52,Medical Center Area,0825,15,,0
_AlejandraJuan_,It stopped raining for like 10 minutes! I'm so bored waiting on this… https://t.co/IjLXKs5Qod,78,University Place,0825,15,,0
WinkWestwood,@_HelloTitty_ by those pics I see no complaints at all lol,1,Fourth Ward,0825,15,,0
Space3Universe,"#HurricaneHarvey headed towards south #Texas , where my second home and friends are. Mi… https://t.co/AbM4At5SPB",15,Kingwood Area,0825,15,home,1
tmj_hou_retail,"Want to work in #Houston, TX? View our latest opening: https://t.co/Aj1DKDroDx #Retail #Job #Jobs #Hiring #CareerArc",52,Medical Center Area,0825,15,,0
HouJobs,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/LVEoih7p0T #SocialSciences #Hiring #CareerArc",86,Afton Oaks / River Oaks Area,0825,15,,0
TotalTrafficHOU,"Accident cleared in #EastSide on Hwy 225 laporte Fwy Outbound at Goodyear, stop and go traffic back to Broadway, delay of 5 mins #traffic",1,Fourth Ward,0825,15,,0
tmj_hou_transp,Join the O'Reilly Auto Parts team! See our latest #job opening here: #career #hiring https://t.co/BzAxFcBn8X,1,Fourth Ward,0825,15,,0
BCMHoustonJobs,"Want to work in #Houston, TX? View our latest opening: https://t.co/FRxE0ZChyg #Nursing #Job #Jobs #Hiring",73,Clear Lake,0825,15,,0
tmj_hou_nursing,"Want to work at Baylor College of Medicine? We're #hiring in #Houston, TX! Click for details: https://t.co/1IJmKjOQgy #RN #nursing #Job",1,Fourth Ward,0825,15,,0
tmj_hou_banking,We're #hiring! Read about our latest #job opening here: Commercial Banking - Credit Support Sr Specialist -... - https://t.co/JcLTLqU09A,30,Downtown,0825,15,support,1
J_shadesyou,It's #GIVEAWAY time❗️2 WINNERS❗️ . . Win ANY 2 pair of #JSHADES of YOUR choice. 2 WINNERS= 4… https://t.co/1SIFwr8yyx,30,Downtown,0825,15,,0
LabattFoodJobs,"We're #hiring! Read about our latest #job opening here: Driver, Route - https://t.co/eEkVferLwc #TruckDriver #Driver #Transportation",2,Greater Uptown,0825,15,,0
nnkurji,"I'm at Salata HBU in Houston, TX https://t.co/1ITXsqnDdw",52,Medical Center Area,0825,15,,0
tmj_hou_sales,"If you're looking for work in #Houston, TX, check out this #job: #hiring #career https://t.co/sb8xcZRkyh",52,Medical Center Area,0825,15,,0
JohnnyNewsroom,Astros part ways with Quinton McCracken as makeover continues https://t.co/W6Hkgw7qO8 https://t.co/R01QKNZlKF,21,Greenway / Upper Kirby Area,0825,15,,0
RobCarrasco,"Ugh I love her so much! ❤️ Dessie's Drag Race Week 2 ""Club Kid Night"" having a #RichNight… https://t.co/80aWcrJG8U",52,Medical Center Area,0825,15,,0
tmj_hou_mgmt,"Want to work in #Houston, TX? View our latest opening: https://t.co/kB9J4MhQjo #BusinessMgmt #Job #Jobs #Hiring #CareerArc",30,Downtown,0825,15,,0
ryanmonceaux,"The #1 question I get: Is it a Seller's market? Buyer's? No, it's YOUR market.  https://t.co/InmAreOfaf… https://t.co/HIbgL8jAQp",30,Downtown,0825,15,,0
tmj_hou_retail,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/6ZHATleRAb #Retail #Hiring #CareerArc",39,Northside Village,0825,15,,0
tmj_hou_health,"Join the Kindred Healthcare team! See our latest #job opening here: https://t.co/RfzEVIzX2v #Healthcare #Houston, TX #Hiring",60,Gulfton,0825,15,,0
tmj_hou_cler,"Join the Kelly Services team! See our latest #job opening here: https://t.co/A2R5hPCoL7 #KellyJobs #KellyServices #Clerical #Houston, TX",33,Golfcrest / Bellfort / Reveille,0825,15,,0
tmj_TX_facmgmt,"We're #hiring! Click to apply: ASSISTANT DIRECTOR II OF EVS - https://t.co/RIIuf5w1Q7 #FacilitiesMgmt #Houston, TX #Job #Jobs",30,Downtown,0825,15,,0
TotalTrafficHOU,"Accident blocks a right lane. in #WestSide on W sam houston tollway SB at The Briar Forest Toll Plz, stop and go traffic back to Memorial",30,Downtown,0825,15,,0
tmj_hou_cosmo,"This #job might be a great fit for you: Arch Expert - https://t.co/tAjrqmOKT2 #Cosmetology #Katy, TX #Hiring",52,Medical Center Area,0825,15,,0
cdrogalaviz,Hit me up for bottles or free entrance 832 853 1669 @sethouston #sethouston #thankgoditsfriday… https://t.co/cAMTvxukry,30,Downtown,0825,15,bottle,1
betito84,"Just posted a photo @ Westside, Houston, Texas https://t.co/b1E7b3zAHw",48,Braeburn,0825,15,,0
Hatem_IfYouWant,"Straight 🔥🔥🔥🔥🔥 commin soon!!!! Stay safe, stay true, and stay blessed. #blessed #truth #hustle… https://t.co/YH7DQHf1Om",1,Fourth Ward,0825,15,safe,1
tmj_hou_retail,"We're #hiring! Click to apply: Sales Lead - https://t.co/Mwdl3zajOh #Retail #Houston, TX #Job #Jobs #CareerArc",13,Greater Greenspoint,0825,15,,0
tmj_hou_health,"We're #hiring! Click to apply: Kindred Rehab Hospital Northeast Houston - PRN COTA IRF- Humble, TX - https://t.co/M0cMHyVJwb #Healthcare",86,Afton Oaks / River Oaks Area,0825,15,,0
toddhoward79,Go away Harvey! At 12:30 today he kind of looks like an elephant 🐘 kicking a ball 🏀 Stay safe… https://t.co/ebM9Ys4oTM,6,Washington Avenue Coalition / Memorial Park,0825,15,safe,1
thraeryn,"Margarita station! @ The House of T, T, & V https://t.co/4dgK953IPw",35,Denver Harbor / Port Houston,0825,15,,0
zenobia_reed,The weight wasn't put on in a day. Getting it off won't happen overnight either. Stay hydrated… https://t.co/9PImOozydM,52,Medical Center Area,0825,15,,0
bassplayerPres,Young Pari$ laying it down with #Mission7 @ Drumusic Studios https://t.co/w2MXyWvlpO,52,Medical Center Area,0825,15,,0
tmj_hou_banking,"We're #hiring! Click to apply: Private Client Banker - Ft Bend /Southwest Market - Houston, TX - https://t.co/eJq9k9f2dN #Banking #Job",30,Downtown,0825,15,,0
tmj_hou_transp,"Join the C.R. England team! See our latest #job opening here: https://t.co/f2bMXzmDYg #Transportation #Houston, TX #Hiring",2,Greater Uptown,0825,15,,0
whatsnextintech,There's a cockatiel at my bird feeder.  #hurricaneharvey #hungrybirds #wildlife @ My Backyard https://t.co/b8APyUKDyp,5,Eldridge / West Oaks,0825,15,,0
BLifeAcresHomes,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/QeNAZpdhex,40,Sharpstown,0825,15,food tank,2
tmj_HOU_adm,"Want to work in #Houston, TX? View our latest opening: https://t.co/k7l2IEe8vO #IT #Job #Jobs #Hiring #CareerArc",52,Medical Center Area,0825,15,,0
texasbodyart,🤣 Hahahaha! @ World Famous Texas Body Art (Houston) https://t.co/aXojBMndKk,5,Eldridge / West Oaks,0825,15,,0
BLifeAftonOaks,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/SbqhK2h8O5,1,Fourth Ward,0825,15,food tank,2
BLifeAldine,"Hurricane Harvey causing flight cancellations, delays at Houston airports https://t.co/6dOlTxG9SN",11,Spring Branch North,0825,15,,0
DMonroe86,Me and #HurricaneHarvey bout to be in hereee getting twisted blowing all kind of winds 😂😂😂😂⛈💨🌬 @… https://t.co/243Nv3lP1R,2,Greater Uptown,0825,15,,0
BLifeAlief,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/j9iCxBolvJ,52,Medical Center Area,0825,15,food tank,2
HCSOTexas,We've got no time for #hangry deputies. #powerrings #harvey #hurricaneharvey @ Houston TranStar https://t.co/7HrpGkIkXs,30,Downtown,0825,15,,0
killerb00tsman,Hurricane beer - Drinking  The Green Room IPA by @UncleBillys @ Casa de Tidalwave  — https://t.co/jqfcJ59Gq6,43,Spring Branch Central,0825,15,beer,1
BLifeBriargrove,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/FLUBzcmikG,1,Fourth Ward,0825,15,food tank,2
sherylcostlow,The brightest thing in South Texas right now is my highlight 💄🌞  I live in the Houston area & am… https://t.co/aSuVzQFha1,23,Midtown,0825,15,,0
tmj_hou_labor,"Can you recommend anyone for this #job? Kroger Meat/Seafood/Produce Hourly Associate - https://t.co/dsqLge3VJp #Labor #Houston, TX #Hiring",62,Macgregor,0825,15,,0
tmj_hou_nursing,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/J0SGZAHjDP #Nursing #Hiring #CareerArc",52,Medical Center Area,0825,15,,0
tmj_hou_eng,"Can you recommend anyone for this #job? Senior Elastomer Engineer/Technologist - https://t.co/cUh5GEY0IP #Engineering #Houston, TX #Hiring",1,Fourth Ward,0825,15,,0
BLifeCyFair,"17719 Eavesdown Ct, Houston, TX 77095, $399,000 5 beds, 4 baths https://t.co/IpHoLCUxrz",52,Medical Center Area,0825,15,,0
BLifeCyFair,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/pnFuXLccSo,30,Downtown,0825,15,food tank,2
SweetzDyvaToniJ,This is exactly why I need a ASAP notice about coming home it cost… https://t.co/TkMfjfQb6m,73,Clear Lake,0825,15,need home,2
BLifeDTHouston,Citry of Tomball Offices Closed Until Monday https://t.co/YMnarcno6W,52,Medical Center Area,0825,15,,0
BLifeDTHouston,HURRICANE HARVEY UPDATE - 8/25/17 11:47AM https://t.co/ZJx9B85RZ5,35,Denver Harbor / Port Houston,0825,15,,0
EastHoustonBL,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/uH8ITl7Z0M,88,Neartown - Montrose,0825,15,food tank,2
tmj_hou_itdb,"We're #hiring! Click to apply: Database Administrator - https://t.co/4xRBsgJwYA #Database #Houston, TX #Job #Jobs #CareerArc",30,Downtown,0825,15,,0
Snow_Topi,"WET SOCKS ALERT! Sorry guys, we can't perform with wrinkly toes. This Saturday, Aug. 26 Brunch… https://t.co/a9zKQPQ0uG",30,Downtown,0825,15,,0
tmj_hou_cosmo,"We're #hiring! Read about our latest #job opening here: Arch Expert - https://t.co/h7p7jRjXHB #Cosmetology #Houston, TX",59,Fairbanks / Northwest Crossing,0825,15,,0
tmj_hou_mgmt,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/DCvKDONEEi #BusinessMgmt #Hiring #CareerArc",30,Downtown,0825,15,,0
BLifeHumble,"9602 Lauren Briar Ln, Humble, TX 77396, $356,650 4 beds, 4 baths https://t.co/lZxwIqeLgd",52,Medical Center Area,0825,15,,0
BLifeHumble,Everybody ready for some football? https://t.co/LmkXHQP7qw,52,Medical Center Area,0825,15,,0
IASISCareers,"See our latest #Houston, TX #job and click to apply: Registered Nurse (RN) - Acute Inpatient Rehabilitation... -… https://t.co/wKwyJ5TSV6",80,Greater Third Ward,0825,15,nurse,1
tmj_hou_transp,"We're #hiring! Click to apply: Utility Worker - https://t.co/OLqWkxQl1K #Transportation #Houston, TX #Job #Jobs #CareerArc",1,Fourth Ward,0825,15,,0
tmj_hou_nursing,"Can you recommend anyone for this #job? Clinical Documentation Specialist - https://t.co/vJo7IDbcKL #Nursing #Houston, TX #Hiring",30,Downtown,0825,15,,0
tmj_hou_sales,"Interested in a #job in #Houston, TX? This could be a great fit: #hiring #career https://t.co/oSA2bnJ3T0",33,Golfcrest / Bellfort / Reveille,0825,15,,0
RivasTony,"#HurricaneHarvey @ Houston, Texas https://t.co/N5wzupjp1T",30,Downtown,0825,15,,0
johnkasalino,#Repost johnkasalino #Fbf ・・・ Freestyle lettering.. #Elegant #GetTatted #inkjunkiez💉💉 @ Houston… https://t.co/R8GmepEb8r,81,Greater Eastwood,0825,15,,0
tmj_hou_health,"Join the Kindred Healthcare team! See our latest #job opening here: https://t.co/M20ArNdKyl #Healthcare #Humble, TX #Hiring",80,Greater Third Ward,0825,15,,0
tmj_HOU_adm,"Can you recommend anyone for this #job? Networks and Security Solutions Architect - https://t.co/DX8huB0xti #BoozAllen #IT #Houston, TX",52,Medical Center Area,0825,15,,0
BCMHoustonJobs,"Join the Baylor College of Medicine team! See our latest #job opening here: https://t.co/fpIf8P7iVr #Houston, TX #Hiring",30,Downtown,0825,15,,0
DarKSkinCutiE19,I THINK MY DAUGHTER killed it!!! She only 10 years old 👋LIL RIHANNA #rihannanavy 👋❤️ #Rihanna… https://t.co/NEr1QbVIGC,21,Greenway / Upper Kirby Area,0825,15,,0
BLifeMontrose,2017 C-Suite Awards ceremony postponed due to hurricane https://t.co/Ccbzv8L5dS,5,Eldridge / West Oaks,0825,15,,0
BLifeMontrose,"435 Westmoreland St, Houston, TX 77006, $589,900 3 beds, 3 baths https://t.co/q0mgB2q3pF",37,Greater Heights,0825,15,,0
tmj_hou_mgmt,"See our latest #Houston, TX #job and click to apply: Multi Site Clinic Manager - https://t.co/NNbqsXILl8 #Professional #Hiring",71,Alief,0825,15,,0
tmj_hou_cstsrv,"See our latest #Houston, TX #job and click to apply: barista - Store# 06484, WESTHEIMER & ROYAL... - https://t.co/sFVJfY1ObQ #Veterans",62,Macgregor,0825,15,store,1
tmj_hou_eng,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/nGgOkf28fQ #Engineering #Hiring #CareerArc",1,Fourth Ward,0825,15,,0
SouthHoustonBL,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/N7fjIwym75,34,Greater Fifth Ward,0825,15,food tank,2
tmj_hou_health,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/3tyFWtDjmk #Healthcare #Hiring",36,Lazy Brook / Timbergrove,0825,15,,0
carpoolworld,#Carpool #Houston -> #Arlington rideshare split costs https://t.co/o6PSDyY6dK,30,Downtown,0825,16,,0
tmj_hou_energy,"Want to work at Oxy? We're #hiring in #Houston, TX! Click for details: https://t.co/qo0IxmWteT #Energy #Job #Jobs #CareerArc",30,Downtown,0825,16,,0
tmj_hou_transp,"Can you recommend anyone for this #job in #Houston, TX? #hiring #career https://t.co/FTJRMwTz5P",37,Greater Heights,0825,16,,0
tmj_hou_edu,This #job might be a great fit for you: Assistant/Associate Professor of Anatomy-School of Dentistry - https://t.co/1M1lHP2BnZ #Education,62,Macgregor,0825,16,,0
BLifeGalleria,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/vnr8eRrBeO,73,Clear Lake,0825,16,food tank,2
tmj_hou_cler,"We're #hiring! Click to apply: Administrative Assistant II - https://t.co/YwpGGqJ15K #Clerical #Houston, TX #Job #Jobs #CareerArc",52,Medical Center Area,0825,16,,0
BLifeWebster,Fill Up Your Food Tank Without Emptying Your Wallet at The Oceanaire https://t.co/T8AKbs2zMB,14,Iah / Airport Area,0825,16,food tank,2
tmj_hou_mgmt,"Join the Houston, TX team! See our latest #job opening here: https://t.co/PCaYuAHp8y #Professional #Houston, TX #Hiring",60,Gulfton,0825,16,,0
houstonstyle,#HSMNews - To say we've got a wet weekend ahead is an understatement. Please take all the… https://t.co/1Ku3jzYIok,40,Sharpstown,0825,16,,0
tmj_hou_retail,"Can you recommend anyone for this #job? Support Associate - https://t.co/gYKR4Gaa3D #Retail #Houston, TX #Hiring #CareerArc",10,Spring Branch East,0825,16,support,1
tmj_hou_finance,"Join the Memorial Hermann team! See our latest #job opening here: https://t.co/kKGON3HUkM #Finance #Houston, TX #Hiring #CareerArc",1,Fourth Ward,0825,16,,0
tmj_hou_sales,"If you're looking for work in #Houston, TX, check out this #job: #hiring #career https://t.co/pWkheIkgbL",75,Astrodome Area,0825,16,,0
tmj_hou_cosmo,"Join the fastest growing US retailer: Arch Expert in #Houston, TX - click to apply! https://t.co/OyisRcmNnG #Cosmetology #Job #Jobs",30,Downtown,0825,16,,0
josephTnorris,Houston under #Harvey. #houstontx #storms @ Downtown Houston https://t.co/dJpoTQYZim,22,Mid West,0825,16,,0
CORTCareers,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/uRgE04BCiJ #Warehouse #Hiring",28,Second Ward,0825,16,,0
tmj_hou_hr,"We're #hiring! Read about our latest #job opening here: HR Manager - https://t.co/IA3zLKL5yH #HR #Spring, TX #CareerArc",88,Neartown - Montrose,0825,16,,0
TotalTrafficHOU,"Accident blocks 2 right lanes in #EastSide on Hwy 225 laporte Fwy Outbound at Goodyear, stop and go traffic back to Broadway #traffic",6,Washington Avenue Coalition / Memorial Park,0825,16,,0
tmj_hou_edu,Can you recommend anyone for this #job? Assistant/Associate Professor - Pediatric Dentistry - School of... - https://t.co/MFWP9Y3xef,4,Greater Hobby Area,0825,16,school,1
tmj_hou_health,"Want to work in #Houston, TX? View our latest opening: https://t.co/JwRf6v7Dii #Healthcare #Job #Jobs #Hiring #CareerArc",30,Downtown,0825,16,,0
dacotte,I went to the museum and took pictures of carved stone @ The Museum… https://t.co/ZLeeqcCs3D,2,Greater Uptown,0825,16,,0
tmj_hou_eng,"See our latest #Houston, TX #job and click to apply: Seals, Materials & Design COE Engineering Manager - https://t.co/FkYxyX9jkA #Hiring",46,Central Northwest,0825,16,,0
KLaxmidas,"Hurricane Harvey Vibes // @hilaryduff #lettgerainfall @ Houston, Texas https://t.co/V7jft8zOFP",62,Macgregor,0825,16,,0
tmj_hou_cler,"Want to work at Fresenius Medical Care? We're #hiring in #Houston, TX! Click for details: https://t.co/aVXO2Tqlrf #dialysis #Clerical #Job",52,Medical Center Area,0825,16,,0
sabayley,Always ready when you are...thank you SWA! #getthehelloutofharvey… https://t.co/AjnTdIAeod,65,South Acres / Crestmont Park,0825,16,,0
